23		0.000103977	0.00494109	2.71824e-09	1.17092e-05	9.2265e-05	1.62961e-06	3.74398e-05	8.49951e-05	0.00444507	2.8283e-07	6.49669e-06	5.35749e-06	0.000452085	
24		0.000104007	0.00494136	2.70906e-09	1.17237e-05	9.22804e-05	1.63009e-06	3.74418e-05	8.5009e-05	0.0044453	2.83269e-07	6.50329e-06	5.35804e-06	0.000452117	
25		0.000104039	0.00494175	2.69581e-09	1.17387e-05	9.22977e-05	1.63041e-06	3.74387e-05	8.50247e-05	0.00444563	2.83739e-07	6.51028e-06	5.35887e-06	0.00045217	
26		0.000104081	0.00494255	2.69492e-09	1.17542e-05	9.23246e-05	1.63099e-06	3.744e-05	8.50502e-05	0.00444641	2.84207e-07	6.51742e-06	5.35917e-06	0.000452181	
27		0.000104112	0.00494291	2.63274e-09	1.17698e-05	9.23397e-05	1.63173e-06	3.74453e-05	8.50635e-05	0.00444671	2.84673e-07	6.5245e-06	5.35985e-06	0.000452233	
28		0.000104146	0.00494336	2.64535e-09	1.17857e-05	9.23578e-05	1.63227e-06	3.74473e-05	8.50803e-05	0.00444713	2.85164e-07	6.53196e-06	5.36012e-06	0.00045225	
29		0.00010418	0.00494363	2.62717e-09	1.1802e-05	9.23752e-05	1.63308e-06	3.74526e-05	8.50963e-05	0.00444738	2.8564e-07	6.53969e-06	5.36018e-06	0.000452254	
30		0.000104214	0.00494407	2.63584e-09	1.18187e-05	9.23927e-05	1.63387e-06	3.74579e-05	8.51114e-05	0.00444774	2.86125e-07	6.54758e-06	5.36124e-06	0.000452322	
31		0.00010425	0.00494456	2.68002e-09	1.18354e-05	9.24119e-05	1.6348e-06	3.74641e-05	8.51289e-05	0.0044482	2.86577e-07	6.55501e-06	5.36167e-06	0.000452342	
32		0.00010428	0.00494486	2.64415e-09	1.18514e-05	9.24257e-05	1.63571e-06	3.74711e-05	8.51404e-05	0.00444843	2.87088e-07	6.5633e-06	5.36252e-06	0.000452402	
33		0.000104311	0.00494515	2.65235e-09	1.1867e-05	9.24417e-05	1.63665e-06	3.74787e-05	8.51544e-05	0.00444867	2.87599e-07	6.57175e-06	5.36298e-06	0.000452436	
34		0.000104341	0.00494538	2.57419e-09	1.18825e-05	9.24556e-05	1.6378e-06	3.74889e-05	8.51667e-05	0.00444887	2.88083e-07	6.57915e-06	5.36307e-06	0.000452443	
35		0.00010437	0.00494559	2.50727e-09	1.18987e-05	9.24687e-05	1.63878e-06	3.74979e-05	8.51773e-05	0.004449	2.88609e-07	6.58738e-06	5.36401e-06	0.000452506	
36		0.000104407	0.0049461	2.5797e-09	1.1916e-05	9.24883e-05	1.63978e-06	3.75054e-05	8.51944e-05	0.00444943	2.89147e-07	6.59569e-06	5.36501e-06	0.000452572	
37		0.00010444	0.00494636	2.61073e-09	1.19336e-05	9.25036e-05	1.64104e-06	3.75154e-05	8.52069e-05	0.0044496	2.89723e-07	6.60431e-06	5.36587e-06	0.000452634	
38		0.00010447	0.00494655	2.59383e-09	1.19507e-05	9.2517e-05	1.64233e-06	3.75265e-05	8.5218e-05	0.00444974	2.90293e-07	6.61217e-06	5.36637e-06	0.000452666	
39		0.0001045	0.00494681	2.52591e-09	1.1967e-05	9.25306e-05	1.64348e-06	3.75363e-05	8.52289e-05	0.00444992	2.90895e-07	6.62099e-06	5.36732e-06	0.000452738	
40		0.000104535	0.00494724	2.51962e-09	1.1983e-05	9.25498e-05	1.64464e-06	3.75434e-05	8.52456e-05	0.00445027	2.91488e-07	6.6296e-06	5.36814e-06	0.000452797	
41		0.000104562	0.00494731	2.56262e-09	1.19993e-05	9.25598e-05	1.64598e-06	3.75536e-05	8.52528e-05	0.00445027	2.92064e-07	6.63793e-06	5.36895e-06	0.000452849	
42		0.000104594	0.00494757	2.54034e-09	1.20158e-05	9.25757e-05	1.64727e-06	3.75631e-05	8.52655e-05	0.00445043	2.92636e-07	6.64653e-06	5.37035e-06	0.000452937	
43		0.000104625	0.00494779	2.50144e-09	1.20325e-05	9.25899e-05	1.64849e-06	3.75706e-05	8.52772e-05	0.00445058	2.93175e-07	6.6548e-06	5.37105e-06	0.000452984	
44		0.000104656	0.00494809	2.50955e-09	1.2049e-05	9.2605e-05	1.64964e-06	3.75782e-05	8.5289e-05	0.00445076	2.93665e-07	6.66259e-06	5.37268e-06	0.000453087	
45		0.000104686	0.00494824	2.57032e-09	1.20651e-05	9.26181e-05	1.65102e-06	3.75868e-05	8.52991e-05	0.00445082	2.94147e-07	6.67011e-06	5.37381e-06	0.000453171	
46		0.000104717	0.00494852	2.54141e-09	1.20806e-05	9.2634e-05	1.65254e-06	3.75969e-05	8.53119e-05	0.00445101	2.94637e-07	6.67722e-06	5.37497e-06	0.000453232	
47		0.000104751	0.00494891	2.45352e-09	1.20955e-05	9.26527e-05	1.65392e-06	3.76047e-05	8.5328e-05	0.00445136	2.95115e-07	6.68426e-06	5.37566e-06	0.00045327	
48		0.000104782	0.00494929	2.47955e-09	1.21104e-05	9.26695e-05	1.65513e-06	3.76104e-05	8.53419e-05	0.00445164	2.95606e-07	6.69137e-06	5.37686e-06	0.000453355	
49		0.000104812	0.0049495	2.51995e-09	1.21258e-05	9.26836e-05	1.65668e-06	3.76225e-05	8.53528e-05	0.00445176	2.96169e-07	6.69956e-06	5.37791e-06	0.000453421	
50		0.000104847	0.00494996	2.57071e-09	1.21415e-05	9.2703e-05	1.65832e-06	3.76355e-05	8.53686e-05	0.0044521	2.96726e-07	6.70739e-06	5.37937e-06	0.000453516	
51		0.000104871	0.00494994	2.52929e-09	1.2157e-05	9.2711e-05	1.65994e-06	3.76478e-05	8.53738e-05	0.00445202	2.97301e-07	6.71538e-06	5.38e-06	0.000453558	
52		0.000104905	0.00495034	2.47676e-09	1.21727e-05	9.27294e-05	1.66184e-06	3.7665e-05	8.53882e-05	0.0044523	2.97909e-07	6.72421e-06	5.38153e-06	0.000453652	
53		0.000104933	0.00495049	2.48717e-09	1.21885e-05	9.27417e-05	1.66377e-06	3.76822e-05	8.53974e-05	0.00445239	2.98503e-07	6.73294e-06	5.382e-06	0.000453688	
54		0.000104971	0.00495109	2.50604e-09	1.22046e-05	9.27634e-05	1.66551e-06	3.7697e-05	8.54157e-05	0.00445288	2.99086e-07	6.74134e-06	5.38312e-06	0.000453764	
55		0.000104995	0.00495108	2.51498e-09	1.22206e-05	9.27718e-05	1.66758e-06	3.77162e-05	8.54205e-05	0.00445279	2.99683e-07	6.7499e-06	5.38405e-06	0.000453822	
56		0.000105024	0.00495123	2.46338e-09	1.22358e-05	9.27857e-05	1.66959e-06	3.77334e-05	8.54307e-05	0.00445285	3.0032e-07	6.75915e-06	5.38507e-06	0.000453892	
57		0.000105052	0.00495147	2.41751e-09	1.22505e-05	9.2799e-05	1.67157e-06	3.77496e-05	8.54411e-05	0.00445304	3.00899e-07	6.76743e-06	5.38542e-06	0.000453921	
58		0.000105083	0.00495182	2.45985e-09	1.22648e-05	9.28158e-05	1.67321e-06	3.77586e-05	8.54543e-05	0.00445329	3.01451e-07	6.77534e-06	5.38681e-06	0.000453999	
59		0.000105113	0.00495207	2.43457e-09	1.2279e-05	9.28318e-05	1.67496e-06	3.777e-05	8.54671e-05	0.00445345	3.02016e-07	6.78323e-06	5.38777e-06	0.000454066	
60		0.000105137	0.00495216	2.47181e-09	1.22934e-05	9.28414e-05	1.67669e-06	3.77823e-05	8.54734e-05	0.00445345	3.02545e-07	6.79083e-06	5.38874e-06	0.000454136	
61		0.000105164	0.00495235	2.47183e-09	1.23077e-05	9.28539e-05	1.67821e-06	3.77924e-05	8.54824e-05	0.00445352	3.03094e-07	6.79875e-06	5.39024e-06	0.000454236	
62		0.000105188	0.00495239	2.51636e-09	1.23215e-05	9.28643e-05	1.67972e-06	3.78016e-05	8.54896e-05	0.00445347	3.03663e-07	6.80691e-06	5.39139e-06	0.000454314	
63		0.000105223	0.00495289	2.49308e-09	1.23347e-05	9.28853e-05	1.68141e-06	3.78116e-05	8.5507e-05	0.00445388	3.04255e-07	6.81532e-06	5.39265e-06	0.00045439	
64		0.000105251	0.00495315	2.4354e-09	1.23474e-05	9.29012e-05	1.68349e-06	3.78284e-05	8.55185e-05	0.00445399	3.04892e-07	6.82436e-06	5.39432e-06	0.000454506	
65		0.000105282	0.00495364	2.41212e-09	1.23599e-05	9.29201e-05	1.68519e-06	3.78389e-05	8.55331e-05	0.00445433	3.05531e-07	6.83337e-06	5.39619e-06	0.000454639	
66		0.000105306	0.0049537	2.42869e-09	1.23729e-05	9.29306e-05	1.68705e-06	3.7853e-05	8.55404e-05	0.00445431	3.0612e-07	6.84182e-06	5.39706e-06	0.000454689	
67		0.000105337	0.00495412	2.4377e-09	1.23863e-05	9.29487e-05	1.6886e-06	3.7862e-05	8.55553e-05	0.00445465	3.06709e-07	6.85018e-06	5.39814e-06	0.000454756	
68		0.000105368	0.00495455	2.46723e-09	1.24001e-05	9.29658e-05	1.69021e-06	3.78725e-05	8.55689e-05	0.00445498	3.07226e-07	6.85703e-06	5.39944e-06	0.000454842	
69		0.000105393	0.00495474	2.44889e-09	1.24133e-05	9.29772e-05	1.69199e-06	3.78828e-05	8.5576e-05	0.00445503	3.07811e-07	6.86515e-06	5.40135e-06	0.000454964	
70		0.00010542	0.00495502	2.42145e-09	1.24256e-05	9.29923e-05	1.69382e-06	3.7895e-05	8.55877e-05	0.00445521	3.08326e-07	6.8725e-06	5.40237e-06	0.000455037	
71		0.000105443	0.00495513	2.41839e-09	1.24373e-05	9.30036e-05	1.69531e-06	3.79012e-05	8.55958e-05	0.00445522	3.08881e-07	6.88031e-06	5.40367e-06	0.00045513	
72		0.000105466	0.00495523	2.40118e-09	1.24491e-05	9.30141e-05	1.69732e-06	3.79162e-05	8.56024e-05	0.00445522	3.09491e-07	6.88915e-06	5.40485e-06	0.000455204	
73		0.000105495	0.00495553	2.41938e-09	1.2462e-05	9.30309e-05	1.69901e-06	3.79263e-05	8.56158e-05	0.00445543	3.10059e-07	6.89723e-06	5.40598e-06	0.000455278	
74		0.000105522	0.00495578	2.42547e-09	1.24754e-05	9.30442e-05	1.70042e-06	3.7931e-05	8.56253e-05	0.00445553	3.10583e-07	6.90497e-06	5.40797e-06	0.000455417	
75		0.000105553	0.00495616	2.41824e-09	1.24883e-05	9.30624e-05	1.70196e-06	3.79403e-05	8.56402e-05	0.00445582	3.11104e-07	6.91222e-06	5.40909e-06	0.000455491	
76		0.00010558	0.00495646	2.40207e-09	1.25002e-05	9.30774e-05	1.70335e-06	3.7949e-05	8.56519e-05	0.004456	3.11675e-07	6.9205e-06	5.41051e-06	0.000455583	
77		0.000105603	0.00495663	2.41166e-09	1.25113e-05	9.30896e-05	1.70477e-06	3.79577e-05	8.56608e-05	0.00445606	3.12205e-07	6.92772e-06	5.41188e-06	0.000455689	
78		0.000105625	0.00495665	2.39234e-09	1.25224e-05	9.30998e-05	1.70642e-06	3.79697e-05	8.56674e-05	0.00445597	3.12765e-07	6.93544e-06	5.41324e-06	0.000455776	
79		0.000105646	0.00495673	2.39111e-09	1.25339e-05	9.31094e-05	1.70802e-06	3.798e-05	8.56732e-05	0.00445593	3.13403e-07	6.94459e-06	5.41476e-06	0.000455881	
80		0.00010567	0.00495692	2.40151e-09	1.25459e-05	9.31213e-05	1.70934e-06	3.79883e-05	8.56819e-05	0.00445601	3.13956e-07	6.95225e-06	5.41605e-06	0.00045597	
81		0.000105695	0.00495704	2.393e-09	1.25579e-05	9.3135e-05	1.71092e-06	3.80006e-05	8.56918e-05	0.00445601	3.14541e-07	6.96045e-06	5.41769e-06	0.000456073	
82		0.000105718	0.00495719	2.40765e-09	1.25698e-05	9.31459e-05	1.71241e-06	3.80122e-05	8.56988e-05	0.00445601	3.15091e-07	6.96814e-06	5.41953e-06	0.000456198	
83		0.000105746	0.00495748	2.42593e-09	1.25816e-05	9.31617e-05	1.71358e-06	3.80187e-05	8.57118e-05	0.00445621	3.15586e-07	6.97538e-06	5.42078e-06	0.000456276	
84		0.000105767	0.00495751	2.38061e-09	1.25932e-05	9.31712e-05	1.71496e-06	3.80278e-05	8.57182e-05	0.00445615	3.1611e-07	6.98339e-06	5.42199e-06	0.000456353	
85		0.000105786	0.00495753	2.37664e-09	1.26047e-05	9.31791e-05	1.71629e-06	3.80372e-05	8.57227e-05	0.00445605	3.16633e-07	6.99129e-06	5.42351e-06	0.000456453	
86		0.000105808	0.00495764	2.36509e-09	1.26164e-05	9.31891e-05	1.71759e-06	3.80471e-05	8.5729e-05	0.00445601	3.1713e-07	6.99928e-06	5.42536e-06	0.000456578	
87		0.000105836	0.00495799	2.35722e-09	1.26287e-05	9.32055e-05	1.71898e-06	3.80587e-05	8.57418e-05	0.00445623	3.17578e-07	7.00638e-06	5.42708e-06	0.000456693	
88		0.000105856	0.00495797	2.33014e-09	1.26411e-05	9.32126e-05	1.72005e-06	3.80651e-05	8.57459e-05	0.00445612	3.18039e-07	7.01368e-06	5.42859e-06	0.000456777	
89		0.000105875	0.00495791	2.3479e-09	1.26538e-05	9.32189e-05	1.72104e-06	3.80693e-05	8.57489e-05	0.00445593	3.18443e-07	7.01983e-06	5.4305e-06	0.000456889	
90		0.000105896	0.00495795	2.35661e-09	1.26662e-05	9.32278e-05	1.72206e-06	3.80734e-05	8.57552e-05	0.00445589	3.18831e-07	7.02553e-06	5.43171e-06	0.000456965	
91		0.000105915	0.00495792	2.33694e-09	1.26782e-05	9.32341e-05	1.72303e-06	3.80766e-05	8.57586e-05	0.00445575	3.19231e-07	7.03125e-06	5.43324e-06	0.000457065	
92		0.000105927	0.00495761	2.32892e-09	1.26896e-05	9.32351e-05	1.72384e-06	3.80768e-05	8.57572e-05	0.00445537	3.19653e-07	7.0371e-06	5.43438e-06	0.000457131	
93		0.000105946	0.00495761	2.31425e-09	1.27003e-05	9.32437e-05	1.72444e-06	3.80763e-05	8.57634e-05	0.00445528	3.20063e-07	7.04276e-06	5.43584e-06	0.000457218	
94		0.000105963	0.00495769	2.33453e-09	1.27106e-05	9.32503e-05	1.72494e-06	3.8074e-05	8.57679e-05	0.00445529	3.2044e-07	7.0479e-06	5.43703e-06	0.000457284	
95		0.000105977	0.00495747	2.33614e-09	1.27209e-05	9.32533e-05	1.72525e-06	3.80698e-05	8.5769e-05	0.00445498	3.20781e-07	7.05242e-06	5.43825e-06	0.000457365	
96		0.000105992	0.00495739	2.34665e-09	1.27311e-05	9.32585e-05	1.7258e-06	3.807e-05	8.57723e-05	0.00445483	3.21182e-07	7.05832e-06	5.43917e-06	0.000457429	
97		0.000106012	0.00495738	2.34428e-09	1.27413e-05	9.32681e-05	1.72629e-06	3.80683e-05	8.57798e-05	0.00445474	3.21545e-07	7.06334e-06	5.44043e-06	0.00045751	
98		0.000106022	0.0049571	2.34249e-09	1.27518e-05	9.32681e-05	1.72686e-06	3.80683e-05	8.57771e-05	0.00445434	3.2195e-07	7.06953e-06	5.44219e-06	0.000457628	
99		0.000106039	0.00495697	2.30778e-09	1.27624e-05	9.32743e-05	1.72757e-06	3.80699e-05	8.57813e-05	0.00445414	3.2241e-07	7.07677e-06	5.443e-06	0.000457687	
